Player,Team,Minutes,goals_per_90,player_expected_goals_per_90,player_expected_assists_per_90,player_accurate_passes,player_accurate_long_balls,player_tackles_won,player_interceptions,player_effective_clearances,player_contests_won,player_big_chances_created,league,goals_per_90_percentile,player_expected_goals_per_90_percentile,player_expected_assists_per_90_percentile,player_accurate_passes_percentile,player_accurate_long_balls_percentile,player_tackles_won_percentile,player_interceptions_percentile,player_effective_clearances_percentile,player_contests_won_percentile,player_big_chances_created_percentile
Karim Onisiwo,1. FSV Mainz 05,1496,0.06,0.14,0.08,11.7,0.5,0.5,0.1,0.4,1.1,3.0,Bundesliga,0.19457013574660634,0.4819004524886878,0.33710407239819007,0.03167420814479638,0.1515837104072398,0.19004524886877827,0.05203619909502263,0.11990950226244344,0.7239819004524887,0.48868778280542985
Kouadio Koné,Borussia Mönchengladbach,1565,0.06,0.07,0.04,33.5,1.3,1.5,0.9,0.9,2.1,1.0,Bundesliga,0.19457013574660634,0.25565610859728505,0.11764705882352941,0.6063348416289592,0.5,0.9117647058823529,0.6199095022624435,0.37104072398190047,0.916289592760181,0.2149321266968326
Leonardo Bittencourt,SV Werder Bremen,1585,0.06,0.13,0.16,36.8,1.6,1.0,0.7,0.3,1.0,5.0,Bundesliga,0.19457013574660634,0.45701357466063347,0.6470588235294118,0.669683257918552,0.5950226244343891,0.5882352941176471,0.49547511312217196,0.0746606334841629,0.669683257918552,0.6968325791855203
Luca Pfeiffer,SV Darmstadt,1625,0.06,0.26,0.06,15.9,0.4,0.3,0.1,1.2,0.4,2.0,Bundesliga,0.19457013574660634,0.7352941176470589,0.22624434389140272,0.1493212669683258,0.11538461538461539,0.09728506787330317,0.05203619909502263,0.497737556561086,0.2828054298642534,0.3506787330316742
Lukas Klostermann,RB Leipzig,1433,0.06,0.05,0.06,64.1,3.0,0.6,0.8,3.8,0.0,0.0,Bundesliga,0.19457013574660634,0.13574660633484162,0.22624434389140272,0.9230769230769231,0.8936651583710408,0.26018099547511314,0.5475113122171946,0.916289592760181,0.00904977375565611,0.07692307692307693
Nadiem Amiri,1. FSV Mainz 05,1401,0.06,0.15,0.27,39.1,2.9,1.0,0.9,1.2,1.7,10.0,Bundesliga,0.19457013574660634,0.5090497737556561,0.8914027149321267,0.7239819004524887,0.8733031674208145,0.5882352941176471,0.6199095022624435,0.497737556561086,0.8552036199095022,0.8891402714932126
Niklas Süle,Borussia Dortmund,1509,0.06,0.03,0.04,82.8,5.0,0.6,1.5,3.4,0.2,0.0,Bundesliga,0.19457013574660634,0.05656108597285068,0.11764705882352941,0.9819004524886877,0.9864253393665159,0.26018099547511314,0.9027149321266968,0.8914027149321267,0.13574660633484162,0.07692307692307693
Piero Hincapié,Bayer 04 Leverkusen,1484,0.06,0.12,0.05,77.6,2.3,1.3,0.8,2.5,0.1,1.0,Bundesliga,0.19457013574660634,0.4321266968325792,0.17420814479638008,0.9773755656108597,0.7850678733031674,0.8076923076923077,0.5475113122171946,0.8031674208144797,0.05656108597285068,0.2149321266968326
Aurelio Buta,Eintracht Frankfurt,1744,0.05,0.02,0.09,37.3,1.5,1.3,0.8,1.7,0.6,0.0,Bundesliga,0.12895927601809956,0.024886877828054297,0.38235294117647056,0.6809954751131222,0.5633484162895928,0.8076923076923077,0.5475113122171946,0.6855203619909502,0.4457013574660634,0.07692307692307693
Dayot Upamecano,Bayern München,1763,0.05,0.09,0.05,85.0,3.2,1.1,1.0,2.7,0.3,1.0,Bundesliga,0.12895927601809956,0.35294117647058826,0.17420814479638008,0.9864253393665159,0.916289592760181,0.6628959276018099,0.6877828054298643,0.8235294117647058,0.2081447963800905,0.2149321266968326
Ivan Ordets,VfL Bochum,1879,0.05,0.06,0.08,22.6,1.2,0.7,1.5,6.0,0.0,1.0,Bundesliga,0.12895927601809956,0.20135746606334842,0.33710407239819007,0.3031674208144796,0.45248868778280543,0.3438914027149321,0.9027149321266968,0.995475113122172,0.00904977375565611,0.2149321266968326
Linton Maina,FC Köln,1904,0.05,0.09,0.16,20.6,0.4,0.7,0.3,0.5,1.0,6.0,Bundesliga,0.12895927601809956,0.35294117647058826,0.6470588235294118,0.26244343891402716,0.11538461538461539,0.3438914027149321,0.22171945701357465,0.17194570135746606,0.669683257918552,0.7669683257918553
Lukas Kübler,SC Freiburg,1848,0.05,0.03,0.03,32.3,2.2,1.2,1.8,2.6,0.1,0.0,Bundesliga,0.12895927601809956,0.05656108597285068,0.06787330316742081,0.5701357466063348,0.7579185520361991,0.7375565610859729,0.9660633484162896,0.8122171945701357,0.05656108597285068,0.07692307692307693
Mads Valentin Pedersen,FC Augsburg,1783,0.05,0.04,0.11,25.4,1.6,2.0,1.0,2.2,1.2,2.0,Bundesliga,0.12895927601809956,0.08823529411764706,0.4502262443438914,0.38687782805429866,0.5950226244343891,0.9796380090497737,0.6877828054298643,0.7760180995475113,0.7601809954751131,0.3506787330316742
Matej Maglica,SV Darmstadt,1701,0.05,0.03,0.06,40.0,3.8,1.1,1.2,4.7,0.1,1.0,Bundesliga,0.12895927601809956,0.05656108597285068,0.22624434389140272,0.7579185520361991,0.9479638009049773,0.6628959276018099,0.8009049773755657,0.9683257918552036,0.05656108597285068,0.2149321266968326
Matthias Bader,SV Darmstadt,1807,0.05,0.04,0.17,26.6,2.1,1.2,1.2,0.8,0.9,3.0,Bundesliga,0.12895927601809956,0.08823529411764706,0.6945701357466063,0.4253393665158371,0.7262443438914027,0.7375565610859729,0.8009049773755657,0.32805429864253394,0.6244343891402715,0.48868778280542985
Mattias Svanberg,VfL Wolfsburg,1725,0.05,0.15,0.13,29.4,1.2,0.9,1.1,1.3,0.8,5.0,Bundesliga,0.12895927601809956,0.5090497737556561,0.5429864253393665,0.49547511312217196,0.45248868778280543,0.5135746606334841,0.7375565610859729,0.5361990950226244,0.5656108597285068,0.6968325791855203
Matus Bero,VfL Bochum,1665,0.05,0.16,0.1,18.3,1.1,1.2,0.6,1.4,0.2,4.0,Bundesliga,0.12895927601809956,0.5452488687782805,0.416289592760181,0.2081447963800905,0.40497737556561086,0.7375565610859729,0.43891402714932126,0.5859728506787331,0.13574660633484162,0.6040723981900452
Max Finkgrafe,FC Köln,1756,0.05,0.05,0.08,23.2,1.3,2.0,1.1,1.6,1.8,2.0,Bundesliga,0.12895927601809956,0.13574660633484162,0.33710407239819007,0.31447963800904977,0.5,0.9796380090497737,0.7375565610859729,0.6470588235294118,0.8755656108597285,0.3506787330316742
Min-Jae Kim,Bayern München,1970,0.05,0.04,0.02,90.5,2.5,1.1,2.1,3.1,0.1,1.0,Bundesliga,0.12895927601809956,0.08823529411764706,0.033936651583710405,0.995475113122172,0.8144796380090498,0.6628959276018099,0.995475113122172,0.8529411764705882,0.05656108597285068,0.2149321266968326
Odilon Kossounou,Bayer 04 Leverkusen,1812,0.05,0.03,0.08,60.5,1.8,1.0,1.3,1.9,1.1,1.0,Bundesliga,0.12895927601809956,0.05656108597285068,0.33710407239819007,0.9004524886877828,0.6493212669683258,0.5882352941176471,0.8438914027149321,0.7352941176470589,0.7239819004524887,0.2149321266968326
Robin Knoche,1. FC Union Berlin,1916,0.05,0.06,0.02,43.4,3.3,1.0,0.6,3.3,0.1,0.0,Bundesliga,0.12895927601809956,0.20135746606334842,0.033936651583710405,0.8031674208144797,0.9253393665158371,0.5882352941176471,0.43891402714932126,0.8755656108597285,0.05656108597285068,0.07692307692307693
Benedikt Gimber,1. FC Heidenheim 1846,2026,0.04,0.06,0.05,30.2,2.3,1.1,0.7,4.4,0.4,2.0,Bundesliga,0.06561085972850679,0.20135746606334842,0.17420814479638008,0.5203619909502263,0.7850678733031674,0.6628959276018099,0.49547511312217196,0.9411764705882353,0.2828054298642534,0.3506787330316742
Benjamin Henrichs,RB Leipzig,2531,0.04,0.09,0.21,38.7,2.2,1.4,1.2,1.1,1.2,9.0,Bundesliga,0.06561085972850679,0.35294117647058826,0.8031674208144797,0.7149321266968326,0.7579185520361991,0.8710407239819005,0.8009049773755657,0.4638009049773756,0.7601809954751131,0.8642533936651584
Castello Lukeba,RB Leipzig,2185,0.04,0.03,0.03,70.8,2.1,0.5,0.5,3.8,0.7,0.0,Bundesliga,0.06561085972850679,0.05656108597285068,0.06787330316742081,0.9411764705882353,0.7262443438914027,0.19004524886877827,0.3755656108597285,0.916289592760181,0.5,0.07692307692307693
Dominik Kohr,1. FSV Mainz 05,2190,0.04,0.07,0.05,35.5,2.9,1.7,1.8,2.1,0.2,1.0,Bundesliga,0.06561085972850679,0.25565610859728505,0.17420814479638008,0.6515837104072398,0.8733031674208145,0.9479638009049773,0.9660633484162896,0.7624434389140271,0.13574660633484162,0.2149321266968326
Eric Martel,FC Köln,2464,0.04,0.08,0.03,33.1,1.1,1.6,1.6,2.9,0.3,1.0,Bundesliga,0.06561085972850679,0.3031674208144796,0.06787330316742081,0.5882352941176471,0.40497737556561086,0.9321266968325792,0.9298642533936652,0.8371040723981901,0.2081447963800905,0.2149321266968326
Florian Grillitsch,TSG Hoffenheim,2297,0.04,0.05,0.07,58.2,4.1,1.1,2.0,3.4,0.5,2.0,Bundesliga,0.06561085972850679,0.13574660633484162,0.2828054298642534,0.8914027149321267,0.9683257918552036,0.6628959276018099,0.9864253393665159,0.8914027149321267,0.36877828054298645,0.3506787330316742
Joseph Scally,Borussia Mönchengladbach,2236,0.04,0.02,0.06,34.9,1.5,1.1,0.7,2.9,0.4,3.0,Bundesliga,0.06561085972850679,0.024886877828054297,0.22624434389140272,0.6289592760180995,0.5633484162895928,0.6628959276018099,0.49547511312217196,0.8371040723981901,0.2828054298642534,0.48868778280542985
Joshua Kimmich,Bayern München,2185,0.04,0.05,0.38,74.6,3.7,1.4,0.6,1.0,0.4,11.0,Bundesliga,0.06561085972850679,0.13574660633484162,0.9909502262443439,0.9660633484162896,0.9389140271493213,0.8710407239819005,0.43891402714932126,0.41402714932126694,0.2828054298642534,0.9095022624434389
Lennard Maloney,1. FC Heidenheim 1846,2292,0.04,0.03,0.05,27.3,2.5,1.0,1.0,3.2,0.2,2.0,Bundesliga,0.06561085972850679,0.05656108597285068,0.17420814479638008,0.43891402714932126,0.8144796380090498,0.5882352941176471,0.6877828054298643,0.8642533936651584,0.13574660633484162,0.3506787330316742
Manuel Gulde,SC Freiburg,2048,0.04,0.05,0.02,41.2,2.0,1.0,1.1,3.5,0.1,0.0,Bundesliga,0.06561085972850679,0.13574660633484162,0.033936651583710405,0.7737556561085973,0.7058823529411765,0.5882352941176471,0.7375565610859729,0.9049773755656109,0.05656108597285068,0.07692307692307693
Marco Friedl,SV Werder Bremen,2198,0.04,0.01,0.01,37.9,3.6,1.3,1.4,5.2,0.2,0.0,Bundesliga,0.06561085972850679,0.006787330316742082,0.00904977375565611,0.7036199095022625,0.9321266968325792,0.8076923076923077,0.8710407239819005,0.9841628959276018,0.13574660633484162,0.07692307692307693
Nicolas Höfler,SC Freiburg,2332,0.04,0.03,0.03,37.9,1.2,1.5,1.2,1.6,0.5,0.0,Bundesliga,0.06561085972850679,0.05656108597285068,0.06787330316742081,0.7036199095022625,0.45248868778280543,0.9117647058823529,0.8009049773755657,0.6470588235294118,0.36877828054298645,0.07692307692307693
Philipp Mwene,1. FSV Mainz 05,2003,0.04,0.07,0.12,22.1,1.5,0.7,0.8,1.8,0.7,4.0,Bundesliga,0.06561085972850679,0.25565610859728505,0.49547511312217196,0.29411764705882354,0.5633484162895928,0.3438914027149321,0.5475113122171946,0.7171945701357466,0.5,0.6040723981900452
Ridle Baku,VfL Wolfsburg,2011,0.04,0.08,0.16,29.9,1.6,0.9,0.9,1.6,0.8,10.0,Bundesliga,0.06561085972850679,0.3031674208144796,0.6470588235294118,0.5158371040723982,0.5950226244343891,0.5135746606334841,0.6199095022624435,0.6470588235294118,0.5656108597285068,0.8891402714932126
Angelo Stiller,VfB Stuttgart,2780,0.03,0.06,0.18,76.1,2.7,1.1,0.9,0.8,0.6,6.0,Bundesliga,0.01809954751131222,0.20135746606334842,0.7262443438914027,0.9728506787330317,0.8438914027149321,0.6628959276018099,0.6199095022624435,0.32805429864253394,0.4457013574660634,0.7669683257918553
Anthony Jung,SV Werder Bremen,2583,0.03,0.02,0.03,53.1,3.0,0.8,0.8,3.3,0.2,0.0,Bundesliga,0.01809954751131222,0.024886877828054297,0.06787330316742081,0.8597285067873304,0.8936651583710408,0.4298642533936652,0.5475113122171946,0.8755656108597285,0.13574660633484162,0.07692307692307693
Anthony Losilla,VfL Bochum,2586,0.03,0.08,0.04,22.4,0.8,1.3,0.9,1.7,0.3,2.0,Bundesliga,0.01809954751131222,0.3031674208144796,0.11764705882352941,0.2986425339366516,0.29411764705882354,0.8076923076923077,0.6199095022624435,0.6855203619909502,0.2081447963800905,0.3506787330316742
Bernardo,VfL Bochum,2924,0.03,0.08,0.04,29.6,2.7,1.8,1.7,3.2,0.4,0.0,Bundesliga,0.01809954751131222,0.3031674208144796,0.11764705882352941,0.5067873303167421,0.8438914027149321,0.9638009049773756,0.9524886877828054,0.8642533936651584,0.2828054298642534,0.07692307692307693
Jeffrey Gouweleeuw,FC Augsburg,2594,0.03,0.05,0.06,39.6,4.7,0.8,1.2,3.6,0.5,3.0,Bundesliga,0.01809954751131222,0.13574660633484162,0.22624434389140272,0.744343891402715,0.9819004524886877,0.4298642533936652,0.8009049773755657,0.9095022624434389,0.36877828054298645,0.48868778280542985
Maximilian Eggestein,SC Freiburg,2918,0.03,0.07,0.07,33.2,1.0,0.7,0.9,1.1,0.6,4.0,Bundesliga,0.01809954751131222,0.25565610859728505,0.2828054298642534,0.5950226244343891,0.36425339366515835,0.3438914027149321,0.6199095022624435,0.4638009049773756,0.4457013574660634,0.6040723981900452
Tuta,Eintracht Frankfurt,2605,0.03,0.05,0.07,53.9,3.0,1.1,1.2,3.0,0.4,3.0,Bundesliga,0.01809954751131222,0.13574660633484162,0.2828054298642534,0.8687782805429864,0.8936651583710408,0.6628959276018099,0.8009049773755657,0.8461538461538461,0.2828054298642534,0.48868778280542985
Erling Haaland,Manchester City,2556,0.95,1.03,0.08,10.4,0.1,0.1,0.1,0.6,0.4,6.0,Premier League,1.0,1.0,0.46153846153846156,0.029914529914529916,0.019230769230769232,0.01282051282051282,0.05128205128205128,0.2863247863247863,0.24572649572649571,0.717948717948718
Alexander Isak,Newcastle United,2265,0.83,0.81,0.11,15.1,0.4,0.0,0.2,0.5,1.7,5.0,Premier League,0.9957264957264957,0.9935897435897436,0.594017094017094,0.10042735042735043,0.14957264957264957,0.004273504273504274,0.10683760683760683,0.2222222222222222,0.8589743589743589,0.6239316239316239
Callum Wilson,Newcastle United,985,0.82,0.81,0.05,9.4,0.2,0.3,0.2,0.4,1.3,2.0,Premier League,0.9914529914529915,0.9935897435897436,0.25,0.017094017094017096,0.042735042735042736,0.05982905982905983,0.10683760683760683,0.14743589743589744,0.7478632478632479,0.3162393162393162
Diogo Jota,Liverpool,1150,0.78,0.42,0.14,22.4,0.7,1.0,0.5,0.3,1.2,4.0,Premier League,0.9871794871794872,0.8952991452991453,0.6944444444444444,0.24145299145299146,0.27136752136752135,0.5747863247863247,0.32051282051282054,0.0876068376068376,0.7008547008547008,0.532051282051282
Cole Palmer,Chelsea,2624,0.75,0.62,0.3,37.4,2.4,0.4,0.7,0.4,1.8,17.0,Premier League,0.9829059829059829,0.9743589743589743,0.9722222222222222,0.6431623931623932,0.8205128205128205,0.1047008547008547,0.48717948717948717,0.14743589743589744,0.8824786324786325,0.9807692307692307
Chris Wood,Nottingham Forest,1806,0.7,0.59,0.05,13.9,0.3,0.2,0.0,1.3,0.3,3.0,Premier League,0.9764957264957265,0.9658119658119658,0.25,0.07478632478632478,0.08547008547008547,0.03205128205128205,0.010683760683760684,0.5491452991452992,0.17307692307692307,0.43803418803418803
Michael Olise,Crystal Palace,1277,0.7,0.39,0.35,35.7,1.8,0.7,0.8,0.6,2.8,9.0,Premier League,0.9764957264957265,0.8589743589743589,1.0,0.6111111111111112,0.6752136752136753,0.30982905982905984,0.561965811965812,0.2863247863247863,0.9764957264957265,0.844017094017094
Leandro Trossard,Arsenal,1646,0.66,0.43,0.17,26.1,1.0,0.9,0.4,0.3,1.4,3.0,Premier League,0.967948717948718,0.905982905982906,0.7841880341880342,0.37606837606837606,0.39316239316239315,0.4893162393162393,0.23504273504273504,0.0876068376068376,0.782051282051282,0.43803418803418803
Richarlison,Tottenham Hotspur,1492,0.66,0.58,0.09,16.0,0.4,0.7,0.5,1.4,0.6,3.0,Premier League,0.967948717948718,0.9615384615384616,0.5149572649572649,0.11538461538461539,0.14957264957264957,0.30982905982905984,0.32051282051282054,0.5790598290598291,0.391025641025641,0.43803418803418803
Mohamed Salah,Liverpool,2535,0.64,0.75,0.27,25.1,0.9,0.4,0.1,0.0,1.0,22.0,Premier League,0.9615384615384616,0.9871794871794872,0.9551282051282052,0.3418803418803419,0.3525641025641026,0.1047008547008547,0.05128205128205128,0.00641025641025641,0.6089743589743589,1.0
Jean-Philippe Mateta,Crystal Palace,2283,0.63,0.43,0.05,12.0,0.3,0.6,0.2,0.6,1.0,5.0,Premier League,0.9551282051282052,0.905982905982906,0.25,0.05128205128205128,0.08547008547008547,0.2222222222222222,0.10683760683760683,0.2863247863247863,0.6089743589743589,0.6239316239316239
Elijah Adebayo,Luton Town,1418,0.63,0.43,0.03,9.1,0.1,0.1,0.4,1.6,1.1,0.0,Premier League,0.9551282051282052,0.905982905982906,0.12606837606837606,0.010683760683760684,0.019230769230769232,0.01282051282051282,0.23504273504273504,0.6239316239316239,0.6538461538461539,0.06837606837606838
Phil Foden,Manchester City,2865,0.6,0.32,0.22,46.7,1.3,0.6,0.4,0.5,1.5,10.0,Premier League,0.9487179487179487,0.7948717948717948,0.8931623931623932,0.7905982905982906,0.5064102564102564,0.2222222222222222,0.23504273504273504,0.2222222222222222,0.811965811965812,0.8717948717948718
Harvey Barnes,Newcastle United,794,0.57,0.41,0.22,22.8,0.3,0.1,0.6,0.2,0.8,8.0,Premier League,0.9444444444444444,0.8846153846153846,0.8931623931623932,0.2564102564102564,0.08547008547008547,0.01282051282051282,0.41239316239316237,0.04700854700854701,0.5128205128205128,0.8226495726495726
Ollie Watkins,Aston Villa,3221,0.53,0.47,0.12,12.7,0.1,0.2,0.1,0.5,0.7,11.0,Premier League,0.9401709401709402,0.9273504273504274,0.6282051282051282,0.05982905982905983,0.019230769230769232,0.03205128205128205,0.05128205128205128,0.2222222222222222,0.45726495726495725,0.8974358974358975
Heung-Min Son,Tottenham Hotspur,2946,0.52,0.37,0.25,26.6,0.3,0.4,0.2,0.1,1.2,20.0,Premier League,0.9337606837606838,0.8418803418803419,0.9273504273504274,0.39316239316239315,0.08547008547008547,0.1047008547008547,0.10683760683760683,0.021367521367521368,0.7008547008547008,0.9914529914529915
Taiwo Awoniyi,Nottingham Forest,1046,0.52,0.41,0.08,10.9,0.2,0.6,0.1,0.8,0.7,2.0,Premier League,0.9337606837606838,0.8846153846153846,0.46153846153846156,0.038461538461538464,0.042735042735042736,0.2222222222222222,0.05128205128205128,0.36324786324786323,0.45726495726495725,0.3162393162393162
Dominic Solanke,Bournemouth,3331,0.51,0.53,0.05,10.6,0.2,0.3,0.2,1.2,1.1,3.0,Premier League,0.9230769230769231,0.9529914529914529,0.25,0.03418803418803419,0.042735042735042736,0.05982905982905983,0.10683760683760683,0.5149572649572649,0.6538461538461539,0.43803418803418803
Hee-Chan Hwang,Wolverhampton Wanderers,2124,0.51,0.33,0.12,17.5,0.4,0.4,0.4,0.3,1.5,4.0,Premier League,0.9230769230769231,0.8076923076923077,0.6282051282051282,0.1581196581196581,0.14957264957264957,0.1047008547008547,0.23504273504273504,0.0876068376068376,0.811965811965812,0.532051282051282
Rodrigo Muniz,Fulham,1597,0.51,0.49,0.05,7.7,0.4,0.2,0.3,1.1,0.3,2.0,Premier League,0.9230769230769231,0.9423076923076923,0.25,0.004273504273504274,0.14957264957264957,0.03205128205128205,0.16452991452991453,0.4807692307692308,0.17307692307692307,0.3162393162393162
Bukayo Saka,Arsenal,2933,0.49,0.48,0.34,33.4,0.8,1.1,0.5,0.6,1.5,15.0,Premier League,0.9145299145299145,0.9337606837606838,0.9957264957264957,0.5683760683760684,0.30982905982905984,0.655982905982906,0.32051282051282054,0.2863247863247863,0.811965811965812,0.9615384615384616
Jarrod Bowen,West Ham United,3020,0.48,0.35,0.14,13.9,0.4,0.8,0.6,0.4,1.0,12.0,Premier League,0.905982905982906,0.8205128205128205,0.6944444444444444,0.07478632478632478,0.14957264957264957,0.40384615384615385,0.41239316239316237,0.14743589743589744,0.6089743589743589,0.9209401709401709
Darwin Nunez,Liverpool,2046,0.48,0.72,0.2,14.6,0.5,0.5,0.1,0.4,0.7,11.0,Premier League,0.905982905982906,0.9829059829059829,0.8611111111111112,0.09401709401709402,0.1987179487179487,0.1623931623931624,0.05128205128205128,0.14743589743589744,0.45726495726495725,0.8974358974358975
Eberechi Eze,Crystal Palace,2065,0.48,0.4,0.24,28.9,1.2,0.7,0.5,0.2,3.0,7.0,Premier League,0.905982905982906,0.8717948717948718,0.9145299145299145,0.4444444444444444,0.4700854700854701,0.30982905982905984,0.32051282051282054,0.04700854700854701,0.9829059829059829,0.782051282051282
Nicolas Jackson,Chelsea,2804,0.45,0.6,0.09,16.5,0.4,0.4,0.1,0.5,1.7,8.0,Premier League,0.8952991452991453,0.9700854700854701,0.5149572649572649,0.13247863247863248,0.14957264957264957,0.1047008547008547,0.05128205128205128,0.2222222222222222,0.8589743589743589,0.8226495726495726
Raul Jiménez,Fulham,1402,0.45,0.33,0.06,16.7,0.8,0.8,0.3,0.8,0.6,3.0,Premier League,0.8952991452991453,0.8076923076923077,0.31837606837606836,0.13675213675213677,0.30982905982905984,0.40384615384615385,0.16452991452991453,0.36324786324786323,0.391025641025641,0.43803418803418803
Kai Havertz,Arsenal,2639,0.44,0.42,0.15,25.8,0.3,0.5,0.7,0.8,0.5,8.0,Premier League,0.8846153846153846,0.8952991452991453,0.7307692307692307,0.3717948717948718,0.08547008547008547,0.1623931623931624,0.48717948717948717,0.36324786324786323,0.3247863247863248,0.8226495726495726
Matheus Cunha,Wolverhampton Wanderers,2453,0.44,0.35,0.11,23.5,0.7,0.6,0.5,0.7,2.3,7.0,Premier League,0.8846153846153846,0.8205128205128205,0.594017094017094,0.2905982905982906,0.27136752136752135,0.2222222222222222,0.32051282051282054,0.3247863247863248,0.9508547008547008,0.782051282051282
Cody Gakpo,Liverpool,1644,0.44,0.49,0.15,23.2,0.5,0.9,0.8,0.4,1.7,5.0,Premier League,0.8846153846153846,0.9423076923076923,0.7307692307692307,0.27136752136752135,0.1987179487179487,0.4893162393162393,0.561965811965812,0.14743589743589744,0.8589743589743589,0.6239316239316239
Yoane Wissa,Brentford,2508,0.43,0.38,0.07,11.6,0.4,0.6,0.3,0.5,0.7,7.0,Premier League,0.8696581196581197,0.8482905982905983,0.39316239316239315,0.04700854700854701,0.14957264957264957,0.2222222222222222,0.16452991452991453,0.2222222222222222,0.45726495726495725,0.782051282051282
Leon Bailey,Aston Villa,2072,0.43,0.27,0.32,23.8,1.2,0.3,0.4,0.2,2.5,12.0,Premier League,0.8696581196581197,0.7222222222222222,0.9850427350427351,0.3034188034188034,0.4700854700854701,0.05982905982905983,0.23504273504273504,0.04700854700854701,0.9700854700854701,0.9209401709401709
Jacob Bruun Larsen,Burnley,1248,0.43,0.36,0.13,25.3,1.0,0.3,0.5,1.5,1.4,1.0,Premier League,0.8696581196581197,0.8333333333333334,0.6581196581196581,0.3504273504273504,0.39316239316239315,0.05982905982905983,0.32051282051282054,0.6025641025641025,0.782051282051282,0.19658119658119658
Noni Madueke,Chelsea,1053,0.43,0.21,0.17,34.4,0.8,0.9,0.3,1.0,3.2,2.0,Premier League,0.8696581196581197,0.6517094017094017,0.7841880341880342,0.5790598290598291,0.30982905982905984,0.4893162393162393,0.16452991452991453,0.4465811965811966,0.9871794871794872,0.3162393162393162
Oliver McBurnie,Sheffield United,1283,0.42,0.48,0.14,16.8,0.1,0.5,0.4,2.0,0.4,3.0,Premier League,0.8568376068376068,0.9337606837606838,0.6944444444444444,0.14102564102564102,0.019230769230769232,0.1623931623931624,0.23504273504273504,0.6965811965811965,0.24572649572649571,0.43803418803418803
Edward Nketiah,Arsenal,1073,0.42,0.38,0.06,14.0,0.0,0.6,0.3,0.3,0.7,2.0,Premier League,0.8568376068376068,0.8482905982905983,0.31837606837606836,0.0811965811965812,0.004273504273504274,0.2222222222222222,0.16452991452991453,0.0876068376068376,0.45726495726495725,0.3162393162393162
Rasmus Højlund,Manchester United,2169,0.41,0.32,0.04,12.5,0.4,0.3,0.0,0.8,0.7,0.0,Premier League,0.8461538461538461,0.7948717948717948,0.19017094017094016,0.05555555555555555,0.14957264957264957,0.05982905982905983,0.010683760683760684,0.36324786324786323,0.45726495726495725,0.06837606837606838
Bryan Mbeumo,Brentford,1959,0.41,0.45,0.26,21.6,0.8,0.5,0.3,0.6,1.2,6.0,Premier League,0.8461538461538461,0.9188034188034188,0.9444444444444444,0.21794871794871795,0.30982905982905984,0.1623931623931624,0.16452991452991453,0.2863247863247863,0.7008547008547008,0.717948717948718
Odsonne Edouard,Crystal Palace,1552,0.41,0.36,0.06,14.3,0.2,0.7,0.3,1.0,1.1,1.0,Premier League,0.8461538461538461,0.8333333333333334,0.31837606837606836,0.08547008547008547,0.042735042735042736,0.30982905982905984,0.16452991452991453,0.4465811965811966,0.6538461538461539,0.19658119658119658
Joao Pedro,Brighton and Hove Albion,2043,0.4,0.53,0.21,28.2,0.6,0.6,0.5,1.1,1.9,9.0,Premier League,0.8354700854700855,0.9529914529914529,0.8760683760683761,0.4252136752136752,0.23717948717948717,0.2222222222222222,0.32051282051282054,0.4807692307692308,0.9017094017094017,0.844017094017094
Evan Ferguson,Brighton and Hove Albion,1365,0.4,0.3,0.05,16.1,0.3,0.4,0.1,0.5,0.5,1.0,Premier League,0.8354700854700855,0.7756410256410257,0.25,0.11965811965811966,0.08547008547008547,0.1047008547008547,0.05128205128205128,0.2222222222222222,0.3247863247863248,0.19658119658119658
Callum Hudson-Odoi,Nottingham Forest,1854,0.39,0.13,0.12,26.8,1.5,0.4,0.3,0.5,2.1,4.0,Premier League,0.8290598290598291,0.46794871794871795,0.6282051282051282,0.3995726495726496,0.5705128205128205,0.1047008547008547,0.16452991452991453,0.2222222222222222,0.9273504273504274,0.532051282051282
Bobby Reid,Fulham,1424,0.38,0.29,0.07,22.1,0.6,0.9,0.3,0.8,0.5,3.0,Premier League,0.8226495726495726,0.7542735042735043,0.39316239316239315,0.2222222222222222,0.23717948717948717,0.4893162393162393,0.16452991452991453,0.36324786324786323,0.3247863247863248,0.43803418803418803
Neal Maupay,Brentford,1424,0.38,0.46,0.14,18.5,1.0,0.4,0.1,0.3,0.6,5.0,Premier League,0.8226495726495726,0.9230769230769231,0.6944444444444444,0.1752136752136752,0.39316239316239315,0.1047008547008547,0.05128205128205128,0.0876068376068376,0.391025641025641,0.6239316239316239
Julián Álvarez,Manchester City,2657,0.37,0.44,0.21,33.1,0.8,0.4,0.1,0.4,0.7,7.0,Premier League,0.8162393162393162,0.9145299145299145,0.8760683760683761,0.561965811965812,0.30982905982905984,0.1047008547008547,0.05128205128205128,0.14743589743589744,0.45726495726495725,0.782051282051282
Raheem Sterling,Chelsea,1981,0.36,0.29,0.2,23.7,0.3,0.5,0.6,0.4,2.0,7.0,Premier League,0.811965811965812,0.7542735042735043,0.8611111111111112,0.297008547008547,0.08547008547008547,0.1623931623931624,0.41239316239316237,0.14743589743589744,0.9145299145299145,0.782051282051282
